TIME,DATE,@ActExtTorque6,@ActConsumpPower
09:03:12,20200822,20.11,16.9
09:03:27,20200822,19.9,15.8
09:03:38,20200822,20.36,15.2
09:03:48,20200822,20.28,14.4
09:04:03,20200822,19.9,14.0
09:04:13,20200822,19.74,14.2
09:04:23,20200822,20.24,14.0
09:04:39,20200822,20.45,14.1
09:04:49,20200822,20.28,15.1
09:05:04,20200822,19.99,15.9
09:05:14,20200822,20.2,17.3
09:05:25,20200822,20.36,18.4
09:05:40,20200822,20.24,19.5
09:05:50,20200822,20.11,20.7
09:06:05,20200822,20.28,21.4
09:06:15,20200822,20.2,21.5
09:06:25,20200822,20.28,22.0
09:06:41,20200822,20.41,22.1
09:06:51,20200822,20.28,22.1
09:07:01,20200822,20.62,21.0
09:07:16,20200822,20.11,20.9
09:07:27,20200822,20.28,20.8
09:07:42,20200822,20.41,20.2
09:07:52,20200822,20.49,19.9
09:08:02,20200822,20.2,19.2
09:08:18,20200822,20.15,18.3
09:08:28,20200822,20.24,17.6
09:08:43,20200822,19.99,16.9
09:08:53,20200822,20.28,15.9
09:09:03,20200822,19.99,15.5
09:09:19,20200822,20.07,15.1
09:09:29,20200822,19.86,14.9
09:09:39,20200822,20.11,15.0
09:09:54,20200822,20.32,15.1
09:10:05,20200822,19.99,15.1
09:10:15,20200822,19.82,14.9
09:10:30,20200822,19.94,15.2
09:10:40,20200822,19.61,16.0
09:10:56,20200822,20.07,16.5
09:11:06,20200822,20.11,16.7
09:11:16,20200822,20.15,17.3
09:11:31,20200822,20.03,17.5
09:11:42,20200822,19.82,17.9
09:11:57,20200822,19.53,18.2
09:12:07,20200822,19.99,18.9
09:12:17,20200822,19.94,19.3
09:12:33,20200822,20.07,19.6
09:12:43,20200822,20.24,20.0
09:12:53,20200822,20.07,20.0
09:13:08,20200822,20.15,19.7
09:13:18,20200822,20.07,19.7
09:13:29,20200822,20.11,19.3
09:13:44,20200822,20.2,18.7
09:13:54,20200822,20.62,18.5
09:14:09,20200822,20.49,18.4
09:14:20,20200822,20.24,17.9
09:14:30,20200822,20.2,17.5
09:14:45,20200822,20.07,17.5
09:14:55,20200822,20.15,17.6
09:15:05,20200822,20.45,17.4
09:15:20,20200822,20.24,17.3
09:15:31,20200822,20.32,17.0
09:15:46,20200822,20.36,17.0
09:15:56,20200822,20.2,16.9
09:16:06,20200822,20.36,16.8
09:16:21,20200822,20.07,16.6
09:16:32,20200822,20.2,16.4
09:16:47,20200822,19.9,16.8
09:16:57,20200822,19.99,17.5
09:17:07,20200822,19.94,17.7
09:17:23,20200822,19.82,18.3
09:17:33,20200822,19.78,18.8
09:17:48,20200822,20.11,19.3
09:17:58,20200822,20.28,19.5
09:18:08,20200822,19.99,20.6
09:18:23,20200822,20.28,20.8
09:18:34,20200822,20.36,21.6
09:18:44,20200822,20.32,21.6
09:18:59,20200822,20.49,21.0
09:19:09,20200822,20.28,20.6
09:19:20,20200822,20.11,20.3
09:19:35,20200822,20.32,19.3
09:19:45,20200822,20.53,18.2
09:19:55,20200822,20.57,17.3
09:20:10,20200822,20.24,16.5
09:20:21,20200822,20.24,15.6
09:20:36,20200822,20.2,15.1
09:20:46,20200822,20.28,14.9
09:21:01,20200822,20.28,14.9
09:21:11,20200822,20.2,14.7
09:21:21,20200822,19.94,15.1
09:21:37,20200822,19.61,15.2
09:21:47,20200822,19.99,15.9
09:21:57,20200822,20.24,16.6
09:22:12,20200822,20.03,17.0
09:22:22,20200822,19.82,17.3
09:22:37,20200822,20.15,17.9
09:22:47,20200822,19.99,18.9
09:22:58,20200822,19.82,19.4
09:23:13,20200822,20.41,19.9
09:23:23,20200822,20.32,20.3
09:23:38,20200822,20.03,20.6
09:23:48,20200822,20.07,20.4
09:23:58,20200822,20.24,19.8
09:24:14,20200822,20.11,19.9
09:24:24,20200822,20.2,19.9
09:24:34,20200822,20.07,19.3
09:24:49,20200822,20.2,19.6
09:24:59,20200822,20.41,19.1
09:25:14,20200822,20.28,18.4
09:25:25,20200822,20.45,18.5
09:25:35,20200822,20.45,19.3
09:25:50,20200822,20.41,19.5
09:26:00,20200822,20.74,19.2
09:26:16,20200822,20.45,20.0
09:26:26,20200822,20.07,19.8
09:26:36,20200822,20.32,19.8
09:26:51,20200822,20.15,20.2
09:27:01,20200822,20.07,19.7
09:27:16,20200822,20.07,19.0
09:27:27,20200822,20.24,18.7
09:27:37,20200822,20.11,18.6
09:27:52,20200822,20.2,17.6
09:28:02,20200822,19.99,17.6
09:28:12,20200822,19.82,16.6
09:28:28,20200822,19.53,16.0
09:28:38,20200822,19.9,15.7
09:28:48,20200822,19.99,15.8
09:29:03,20200822,19.78,15.6
09:29:13,20200822,19.78,15.3
09:29:29,20200822,19.74,15.5
09:29:39,20200822,20.2,15.9
09:29:54,20200822,20.07,16.2
09:30:04,20200822,20.57,16.2
09:30:14,20200822,20.11,16.8
09:30:24,20200822,20.32,17.4
09:30:40,20200822,20.28,17.8
09:30:50,20200822,20.57,17.6
09:31:00,20200822,19.94,17.8
09:31:15,20200822,20.03,18.2
09:31:26,20200822,19.74,18.2
09:31:41,20200822,19.69,18.2
09:31:51,20200822,20.2,18.5
09:32:01,20200822,20.41,18.0
09:32:17,20200822,20.03,18.3
09:32:27,20200822,20.24,18.3
09:32:42,20200822,19.99,18.3
09:32:52,20200822,20.28,18.2
09:33:02,20200822,20.32,18.8
09:33:18,20200822,20.66,19.4
09:33:28,20200822,20.45,20.4
09:33:43,20200822,20.53,20.8
09:33:53,20200822,20.28,21.7
09:34:03,20200822,20.15,20.8
09:34:19,20200822,20.2,20.8
09:34:29,20200822,20.03,21.1
09:34:39,20200822,20.32,21.1
09:34:54,20200822,20.03,20.8
09:35:05,20200822,19.94,20.8
09:35:15,20200822,19.99,20.0
09:35:30,20200822,20.07,18.6
09:35:40,20200822,20.36,17.1
09:35:55,20200822,20.28,15.9
09:36:05,20200822,19.9,15.1
09:36:15,20200822,19.82,15.1
09:36:31,20200822,20.07,14.6
09:36:41,20200822,20.07,14.3
09:36:56,20200822,19.99,14.3
09:37:06,20200822,19.94,14.3
09:37:16,20200822,19.94,14.7
09:37:32,20200822,19.9,15.5
09:37:42,20200822,19.82,16.6
09:37:57,20200822,19.53,18.1
09:38:07,20200822,19.82,19.4
09:38:17,20200822,20.24,20.5
09:38:32,20200822,19.94,21.8
09:38:43,20200822,19.74,22.2
09:38:53,20200822,19.82,22.0
09:39:08,20200822,19.78,21.7
09:39:18,20200822,19.86,21.9
09:39:28,20200822,20.07,21.0
09:39:43,20200822,19.9,20.8
09:39:54,20200822,20.2,20.0
09:40:09,20200822,20.32,18.4
09:40:19,20200822,20.24,17.3
09:40:29,20200822,20.41,16.3
09:40:45,20200822,20.03,15.3
09:40:55,20200822,19.57,14.9
09:41:10,20200822,20.07,14.5
09:41:20,20200822,20.07,14.3
09:41:35,20200822,19.94,14.2
09:41:46,20200822,19.82,14.2
09:41:56,20200822,19.78,14.6
09:42:11,20200822,19.78,14.8
09:42:21,20200822,19.65,16.0
09:42:31,20200822,19.78,16.8
09:42:47,20200822,19.78,17.3
09:42:57,20200822,20.03,18.1
09:43:07,20200822,20.11,18.8
09:43:22,20200822,20.11,19.6
09:43:33,20200822,20.57,20.2
09:43:48,20200822,20.53,21.4
09:43:58,20200822,20.53,22.1
09:44:08,20200822,20.28,22.9
09:44:24,20200822,20.45,23.3
09:44:34,20200822,20.28,22.9
09:44:49,20200822,20.36,22.6
09:44:59,20200822,20.2,22.2
09:45:09,20200822,20.24,20.6
09:45:20,20200822,20.2,19.3
09:45:35,20200822,20.24,17.7
09:45:45,20200822,20.32,16.9
09:46:00,20200822,20.36,16.2
09:46:11,20200822,20.11,15.6
09:46:21,20200822,20.15,15.2
09:46:36,20200822,20.24,14.8
09:46:46,20200822,20.11,14.6
09:46:56,20200822,19.78,14.3
09:47:12,20200822,19.74,14.4
09:47:22,20200822,19.94,14.5
09:47:37,20200822,19.61,15.2
09:47:47,20200822,19.86,16.1
09:48:02,20200822,20.15,16.9
09:48:12,20200822,19.82,18.1
09:48:23,20200822,19.44,19.3
09:48:38,20200822,20.15,20.2
09:48:48,20200822,19.94,21.9
09:48:58,20200822,20.11,22.1
09:49:13,20200822,20.49,22.8
09:49:23,20200822,20.45,23.3
09:49:34,20200822,20.45,22.3
09:49:49,20200822,20.15,21.5
09:49:59,20200822,20.2,20.7
09:50:09,20200822,20.11,19.7
09:50:25,20200822,19.82,18.8
09:50:35,20200822,19.86,17.9
09:50:50,20200822,19.94,17.3
09:51:00,20200822,20.24,15.8
09:51:10,20200822,20.03,15.2
09:51:26,20200822,19.99,14.7
09:51:36,20200822,19.78,14.4
09:51:51,20200822,19.78,14.4
09:52:01,20200822,20.03,14.7
09:52:12,20200822,19.99,15.4
09:52:27,20200822,19.94,16.9
09:52:37,20200822,19.86,17.6
09:52:52,20200822,19.94,18.7
09:53:03,20200822,19.69,19.9
09:53:13,20200822,19.74,20.3
09:53:28,20200822,19.78,19.7
09:53:38,20200822,19.9,19.3
09:53:48,20200822,19.9,19.4
09:54:04,20200822,19.9,18.6
09:54:14,20200822,19.86,17.8
09:54:24,20200822,20.07,17.9
09:54:39,20200822,20.28,17.1
09:54:50,20200822,19.99,16.7
09:55:00,20200822,19.65,16.8
09:55:15,20200822,20.07,16.8
09:55:25,20200822,20.11,17.7
09:55:40,20200822,20.15,18.7
09:55:51,20200822,19.94,19.4
09:56:01,20200822,20.15,20.2
09:56:16,20200822,20.11,20.3
09:56:26,20200822,19.9,19.8
09:56:42,20200822,20.2,19.0
09:56:52,20200822,19.9,19.0
09:57:02,20200822,20.28,18.2
09:57:18,20200822,20.07,17.3
09:57:28,20200822,20.15,17.2
09:57:38,20200822,20.32,16.5
09:57:53,20200822,20.07,15.8
09:58:03,20200822,20.07,15.6
09:58:19,20200822,20.24,15.6
09:58:29,20200822,20.28,15.8
09:58:39,20200822,20.03,16.1
09:58:54,20200822,19.65,16.9
09:59:04,20200822,19.65,17.3
09:59:19,20200822,19.78,18.2
09:59:30,20200822,19.74,19.6
09:59:40,20200822,19.99,20.5
09:59:55,20200822,19.94,21.6
10:00:05,20200822,20.15,22.3
10:00:15,20200822,19.99,21.9
10:00:31,20200822,20.03,21.5
10:00:41,20200822,19.86,21.5
10:00:51,20200822,20.03,20.2
10:01:06,20200822,20.03,20.0
10:01:16,20200822,20.07,19.6
10:01:32,20200822,20.2,18.5
10:01:42,20200822,19.99,17.6
10:01:57,20200822,20.03,17.2
10:02:07,20200822,20.11,15.9
10:02:18,20200822,19.78,15.3
10:02:28,20200822,19.78,14.7
10:02:43,20200822,20.07,14.3
10:02:53,20200822,19.94,14.4
10:03:04,20200822,19.82,14.3
10:03:19,20200822,19.57,14.8
10:03:29,20200822,19.53,15.9
10:03:44,20200822,19.36,16.8
10:04:10,20200822,19.69,31.3
10:07:38,20200822,19.69,13.1
10:07:48,20200822,17.64,12.8
10:07:59,20200822,18.18,13.0
10:08:14,20200822,18.35,13.9
10:08:24,20200822,18.39,14.6
10:08:39,20200822,18.6,15.8
10:08:49,20200822,19.27,18.2
10:08:59,20200822,19.61,19.9
10:09:14,20200822,19.61,20.9
10:09:25,20200822,19.82,21.5
10:09:35,20200822,20.03,21.3
10:09:50,20200822,19.74,21.7
10:10:00,20200822,19.78,21.9
10:10:16,20200822,20.07,22.4
10:10:26,20200822,20.24,22.7
10:10:36,20200822,20.28,22.6
10:10:51,20200822,20.24,21.9
10:11:01,20200822,20.07,21.8
10:11:17,20200822,19.86,20.7
10:11:27,20200822,19.69,19.4
10:11:37,20200822,19.86,18.5
10:11:52,20200822,19.82,18.0
10:12:02,20200822,19.99,17.2
10:12:13,20200822,19.86,16.2
10:12:28,20200822,19.9,15.9
10:12:38,20200822,19.94,15.4
10:12:48,20200822,19.82,15.1
10:13:04,20200822,19.53,15.9
10:13:14,20200822,19.86,16.1
10:13:29,20200822,19.69,16.8
10:13:39,20200822,19.57,17.6
10:13:50,20200822,19.78,17.8
10:14:05,20200822,19.78,18.6
10:14:15,20200822,19.82,19.3
10:14:30,20200822,20.03,19.3
10:14:40,20200822,19.94,20.2
10:14:50,20200822,19.99,21.0
10:15:06,20200822,19.99,21.6
10:15:16,20200822,19.9,21.6
10:15:26,20200822,19.86,21.7
10:15:41,20200822,19.86,21.5
10:15:52,20200822,19.74,19.8
10:16:02,20200822,19.82,18.7
10:16:17,20200822,20.07,17.8
10:16:27,20200822,20.03,16.4
10:16:42,20200822,19.78,15.4
10:16:53,20200822,19.65,15.1
10:17:03,20200822,19.57,14.9
10:17:18,20200822,19.9,14.5
10:17:28,20200822,19.69,14.5
10:17:44,20200822,20.15,14.3
10:17:54,20200822,19.65,14.5
10:18:04,20200822,19.61,15.5
10:18:19,20200822,19.61,16.1
10:18:29,20200822,19.57,16.8
10:18:40,20200822,19.44,17.9
10:18:55,20200822,19.69,18.7
10:19:05,20200822,20.03,19.3
10:19:20,20200822,20.2,20.7
10:19:31,20200822,20.11,21.7
10:19:41,20200822,20.41,21.9
10:19:56,20200822,19.9,21.9
10:20:06,20200822,19.9,21.8
10:20:16,20200822,19.86,20.9
10:20:31,20200822,19.82,20.2
10:20:42,20200822,19.86,19.6
10:20:57,20200822,20.24,18.6
10:21:07,20200822,20.07,18.0
10:21:17,20200822,20.03,17.3
10:21:32,20200822,20.07,16.7
10:21:43,20200822,19.86,15.9
10:21:53,20200822,20.03,15.7
10:22:08,20200822,20.11,15.3
10:22:18,20200822,19.82,15.0
10:22:34,20200822,19.86,15.1
10:22:44,20200822,19.94,15.1
10:22:54,20200822,19.86,15.4
10:23:09,20200822,19.86,16.0
10:23:20,20200822,19.82,16.4
10:23:30,20200822,19.69,17.5
10:23:45,20200822,19.82,18.0
10:23:55,20200822,19.65,18.8
10:24:10,20200822,20.03,19.3
10:24:21,20200822,20.03,20.0
10:24:31,20200822,20.15,21.1
10:24:46,20200822,19.69,22.0
10:24:56,20200822,19.99,22.1
10:25:06,20200822,19.94,22.1
10:25:22,20200822,19.99,22.3
10:25:32,20200822,20.28,22.3
10:25:47,20200822,20.28,21.9
10:25:58,20200822,20.03,21.5
10:26:08,20200822,19.86,21.3
10:26:23,20200822,19.9,20.4
10:26:33,20200822,20.32,20.1
10:26:49,20200822,20.11,19.6
10:26:59,20200822,20.24,18.6
10:27:09,20200822,19.9,17.4
10:27:24,20200822,19.74,16.6
10:27:34,20200822,19.86,15.6
10:27:45,20200822,20.03,15.1
10:28:00,20200822,19.74,14.5
10:28:10,20200822,19.61,14.4
10:28:20,20200822,19.9,14.1
10:28:36,20200822,19.65,13.8
10:28:46,20200822,19.65,13.7
10:28:56,20200822,19.86,14.0
10:29:11,20200822,19.69,14.3
10:29:21,20200822,19.74,14.9
10:29:37,20200822,19.82,15.6
10:29:47,20200822,19.86,16.2
10:29:57,20200822,19.69,16.7
10:30:12,20200822,19.53,17.3
10:30:23,20200822,19.44,18.2
10:30:38,20200822,19.82,19.1
10:30:48,20200822,19.53,19.1
10:30:58,20200822,19.61,19.8
10:31:13,20200822,19.61,20.3
10:31:24,20200822,19.69,20.6
10:31:34,20200822,19.57,20.2
10:31:49,20200822,19.69,20.0
10:31:59,20200822,19.78,19.5
10:32:15,20200822,19.82,19.0
10:32:25,20200822,20.03,18.8
10:32:35,20200822,19.99,18.4
10:32:50,20200822,19.99,18.1
10:33:00,20200822,19.9,17.7
10:33:11,20200822,19.86,18.0
10:33:26,20200822,19.82,18.2
10:33:36,20200822,19.86,18.1
10:33:51,20200822,19.94,18.4
10:34:02,20200822,19.74,18.3
10:34:12,20200822,20.03,18.9
10:34:27,20200822,20.03,19.6
10:34:37,20200822,20.11,20.1
10:34:47,20200822,19.65,19.8
10:35:03,20200822,19.27,20.1
10:35:13,20200822,20.32,19.2
10:35:28,20200822,20.49,18.7
10:35:38,20200822,20.32,18.5
10:35:48,20200822,20.41,17.8
10:36:04,20200822,19.9,17.2
10:36:14,20200822,19.94,16.5
10:36:24,20200822,19.9,16.0
10:36:39,20200822,19.94,16.2
10:36:49,20200822,20.41,17.0
10:37:04,20200822,20.41,17.7
10:37:15,20200822,20.24,17.7
10:37:30,20200822,20.28,18.9
10:37:40,20200822,19.9,20.1
10:37:50,20200822,19.99,20.3
10:38:05,20200822,19.94,21.1
10:38:16,20200822,20.11,21.1
10:38:26,20200822,20.07,20.6
10:38:41,20200822,20.49,20.6
10:38:51,20200822,20.45,20.2
10:39:01,20200822,20.57,19.0
10:39:17,20200822,20.45,17.9
10:39:27,20200822,20.2,17.2
10:39:37,20200822,20.07,15.9
10:39:52,20200822,20.03,15.4
10:40:03,20200822,19.9,14.9
10:40:18,20200822,19.9,14.6
10:40:28,20200822,19.82,14.4
10:40:43,20200822,19.9,14.5
10:40:53,20200822,19.86,14.5
10:41:04,20200822,19.86,14.7
10:41:19,20200822,19.78,15.2
10:41:29,20200822,19.65,15.9
10:41:39,20200822,19.53,16.5
10:41:55,20200822,20.07,17.2
10:42:05,20200822,20.28,18.4
10:42:15,20200822,20.2,18.8
10:42:30,20200822,19.94,19.5
10:42:41,20200822,19.78,20.3
10:42:51,20200822,19.78,20.8
10:43:06,20200822,20.2,21.1
10:43:16,20200822,20.32,22.1
10:43:32,20200822,20.11,22.1
10:43:42,20200822,19.94,22.5
10:43:52,20200822,20.24,23.2
10:44:07,20200822,20.28,22.6
10:44:18,20200822,20.15,22.0
10:44:33,20200822,20.15,21.8
10:44:43,20200822,20.2,20.8
10:44:53,20200822,20.07,20.2
10:45:09,20200822,19.99,19.0
10:45:19,20200822,20.03,17.5
10:45:29,20200822,20.28,17.0
10:45:44,20200822,20.36,16.4
10:45:54,20200822,20.24,15.7
10:46:04,20200822,19.99,15.4
10:46:20,20200822,19.94,15.1
10:46:30,20200822,20.03,15.0
10:46:45,20200822,20.24,14.4
10:46:55,20200822,20.11,14.4
10:47:10,20200822,19.82,14.4
10:47:21,20200822,19.61,14.4
10:47:31,20200822,19.78,14.9
10:47:46,20200822,19.99,15.4
10:47:56,20200822,20.07,15.7
10:48:06,20200822,19.94,16.7
10:48:22,20200822,19.74,17.2
10:48:32,20200822,19.74,17.8
10:48:42,20200822,19.99,18.1
10:48:58,20200822,20.03,18.4
10:49:08,20200822,19.69,18.9
10:49:23,20200822,19.48,19.3
10:49:33,20200822,20.15,19.7
10:49:43,20200822,20.15,20.3
10:49:59,20200822,20.03,20.8
10:50:09,20200822,19.9,21.6
10:50:19,20200822,20.2,22.3
10:50:34,20200822,20.41,22.5
10:50:45,20200822,20.41,22.8
10:50:55,20200822,20.36,21.9
10:51:10,20200822,20.7,20.4
10:51:20,20200822,20.53,19.5
10:51:36,20200822,20.49,18.2
10:51:46,20200822,20.74,17.0
10:51:56,20200822,20.57,16.2
10:52:11,20200822,20.49,15.4
10:52:21,20200822,20.41,15.0
10:52:32,20200822,20.53,14.6
10:52:47,20200822,20.36,14.6
10:52:57,20200822,20.28,14.5
10:53:12,20200822,20.66,14.2
10:53:22,20200822,19.99,14.7
10:53:38,20200822,20.11,14.9
10:53:48,20200822,20.2,15.4
10:53:58,20200822,20.07,16.2
10:54:13,20200822,20.15,17.1
10:54:23,20200822,20.28,17.3
10:54:34,20200822,20.53,18.2
10:54:49,20200822,20.66,19.1
10:54:59,20200822,20.53,19.6
10:55:09,20200822,20.32,20.0
10:55:25,20200822,20.32,20.1
10:55:35,20200822,20.45,20.4
10:55:45,20200822,20.57,20.3
10:56:00,20200822,20.24,20.2
10:56:11,20200822,20.32,20.2
10:56:21,20200822,20.57,19.4
10:56:36,20200822,20.57,19.0
10:56:46,20200822,20.62,19.3
10:57:02,20200822,20.24,19.3
10:57:12,20200822,20.11,20.1
10:57:27,20200822,20.28,20.6
10:57:37,20200822,20.24,20.5
10:57:48,20200822,19.9,20.9
10:58:03,20200822,19.86,20.5
10:58:13,20200822,20.15,19.1
10:58:23,20200822,20.11,18.6
10:58:38,20200822,20.15,17.9
10:58:48,20200822,20.03,16.9
10:58:58,20200822,20.03,16.4
10:59:13,20200822,19.99,15.4
10:59:24,20200822,20.2,15.1
